order_id,customer_id,product_id,gift_card_id,payment_method,quantity,order_timestamp,payment_timestamp,order_status,shipment_id
ORD-0716,01HQZS3A6YSS03C1PYDB0JNFBA,5546-xzt-7707,NA,Debit Card,1,2024-02-07T00:00:00Z,2024-02-07T05:00:00Z,Shipped,SHIP00723
ORD-0717,01HQZS3ADAR9Z4QW94SJCE7WGJ,9103-pfw-2928,NA,Credit Card,4,2024-02-10T00:00:00Z,2024-02-10T04:00:00Z,Shipped,SHIP00920
ORD-0718,01HQZS3AB446YGT89H89T4ZW63,9103-pfw-2928,52f4dd32-f38d-44c3-8a07-2e908b0c35d1,Gift Card,1,2024-02-06T00:00:00Z,2024-02-08T01:00:00Z,Cancelled,NA
ORD-0719,01HQZS38NFAMVH5N51426R4G37,9574-brk-9651,NA,Debit Card,3,2024-02-13T00:00:00Z,2024-02-13T06:00:00Z,Delivered,SHIP00031
ORD-0720,01HQZS3ABSP39C924D3RJQ8X28,2901-cyy-6826,NA,Debit Card,3,2024-02-16T00:00:00Z,2024-02-18T09:00:00Z,Processing,SHIP00870
ORD-0721,01HQZS38Z5N9EWH13VYQJ8BK9X,6606-fox-4369,NA,Credit Card,5,2024-02-29T00:00:00Z,2024-03-02T13:00:00Z,Out for Delivery,SHIP00300
ORD-0722,01HQZS3ACA7KDDAAZWS087T2JD,8535-oih-1501,NA,PayPal,5,2024-02-24T00:00:00Z,2024-02-25T12:00:00Z,Delivered,SHIP00874
ORD-0723,01HQZS38QVTXRTE5KZF8QXAVRH,8535-oih-1501,NA,Credit Card,3,2024-02-06T00:00:00Z,2024-02-08T01:00:00Z,Delivered,SHIP00101
ORD-0724,01HQZS3A6YSS03C1PYDB0JNFBA,2627-kdl-2059,NA,PayPal,2,2024-02-09T00:00:00Z,2024-02-10T09:00:00Z,Delivered,SHIP00715
ORD-0725,01HQZS3A8D921V4PC8R1SCNXXA,9574-brk-9651,NA,Debit Card,1,2024-02-09T00:00:00Z,2024-02-11T06:00:00Z,Out for Delivery,SHIP00776
ORD-0726,01HQZS39MCNFGHS7MC9GTZ4HB9,4895-nnr-6380,NA,Credit Card,3,2024-02-25T00:00:00Z,2024-02-25T17:00:00Z,Shipped,SHIP00575
ORD-0727,01HQZS38YBSDA3RJ0RT9AT3AA7,6915-bdh-7259,c8ea0121-0f42-40aa-8b20-b0139d44ab98,Gift Card,2,2024-02-21T00:00:00Z,2024-02-21T23:00:00Z,Shipped,SHIP00297
ORD-0728,01HQZS3A6YSS03C1PYDB0JNFBA,0168-sqp-9949,NA,Credit Card,4,2024-02-06T00:00:00Z,2024-02-08T15:00:00Z,Delivered,SHIP00719
ORD-0729,01HQZS39DVPM3HF4YF4H6380RT,0239-sss-2251,NA,PayPal,5,2024-02-07T00:00:00Z,2024-02-07T02:00:00Z,Shipped,SHIP00439
ORD-0730,01HQZS39M5YDD6XFANZ1ETWMT8,8535-oih-1501,e7b2c155-93db-4adc-814c-1b24719ad38c,Gift Card,2,2024-02-16T00:00:00Z,2024-02-19T00:00:00Z,Processing,SHIP00569
ORD-0731,01HQZS38WG8S1THR49J3J5XZ8S,3345-bxq-2562,NA,Credit Card,2,2024-02-08T00:00:00Z,2024-02-10T17:00:00Z,Cancelled,NA
ORD-0732,01HQZS38ZKM98M99APTJ277HG7,6331-fmm-8857,NA,NA,4,2024-02-15T00:00:00Z,2024-02-17T13:00:00Z,Pending Payment,NA
ORD-0733,01HQZS38QSSJ1MYD0C10WENNF5,9600-jzo-7284,NA,Credit Card,5,2024-02-25T00:00:00Z,2024-02-25T04:00:00Z,Delivered,SHIP00095
ORD-0734,01HQZS39NWNM280ZX4PTT0SFT4,8994-zxo-6452,NA,Debit Card,5,2024-02-21T00:00:00Z,2024-02-23T12:00:00Z,Cancelled,NA
ORD-0735,01HQZS3A60MK2C9GJEBKJ1T82V,9415-ujd-3311,b88dca4e-f01b-4920-b00e-347e985a0355,Gift Card,3,2024-02-02T00:00:00Z,2024-02-03T06:00:00Z,Processing,SHIP00688
ORD-0736,01HQZS39DSG9P5W8TA9C2TT93A,5504-jsr-4763,NA,Credit Card,3,2024-02-29T00:00:00Z,2024-03-01T15:00:00Z,Cancelled,NA
ORD-0737,01HQZS39DJSQHXNYSYEYA1V1BF,6606-fox-4369,NA,Credit Card,4,2024-02-27T00:00:00Z,2024-02-28T09:00:00Z,Out for Delivery,SHIP00414
ORD-0738,01HQZS38Z5N9EWH13VYQJ8BK9X,7822-ldb-4335,NA,PayPal,5,2024-02-24T00:00:00Z,2024-02-25T00:00:00Z,Shipped,SHIP00306
ORD-0739,01HQZS39D0XW2VA2B455P9HEE0,9609-hxq-6299,NA,Debit Card,5,2024-02-28T00:00:00Z,2024-02-29T21:00:00Z,Delivered,SHIP00375
ORD-0740,01HQZS38PMDVKB1S9SK6ZAJ6GG,8006-lks-4726,NA,PayPal,1,2024-02-27T00:00:00Z,2024-02-29T15:00:00Z,Cancelled,NA
ORD-0741,01HQZS39CYBC3S62XKZ2B3B5VZ,3448-zlg-3622,NA,Credit Card,1,2024-02-25T00:00:00Z,2024-02-27T08:00:00Z,Shipped,SHIP00372
ORD-0742,01HQZS38SFBRSN3RB2RGW5RKQR,9643-ejb-9562,741180f9-0d38-4b42-98af-276c5ec8b917,Gift Card,4,2024-02-18T00:00:00Z,2024-02-20T21:00:00Z,Delivered,SHIP00160
ORD-0743,01HQZS3AAV5SECZ0ENAEW3B6M2,2179-kqi-1903,NA,Debit Card,1,2024-02-11T00:00:00Z,2024-02-13T09:00:00Z,Processing,SHIP00828
ORD-0744,01HQZS38ZDNERDCMWBHE93T6HW,3381-fsr-2733,NA,Credit Card,2,2024-02-11T00:00:00Z,2024-02-13T22:00:00Z,Delivered,SHIP00314
ORD-0745,01HQZS3A6YSS03C1PYDB0JNFBA,6606-fox-4369,4c2b2d33-4687-46ea-a490-ad21ba324fe8,Gift Card,4,2024-02-24T00:00:00Z,2024-02-26T12:00:00Z,Out for Delivery,SHIP00717
ORD-0746,01HQZS3A6YSS03C1PYDB0JNFBA,1372-kfx-6860,NA,Debit Card,5,2024-02-24T00:00:00Z,2024-02-24T07:00:00Z,Shipped,SHIP00726
ORD-0747,01HQZS38ME4HZH8JQN977RFTE8,9897-mvb-8129,NA,Debit Card,4,2024-02-10T00:00:00Z,2024-02-10T13:00:00Z,Cancelled,NA
ORD-0748,01HQZS3A8D921V4PC8R1SCNXXA,0125-sqt-6811,NA,Debit Card,1,2024-02-05T00:00:00Z,2024-02-05T13:00:00Z,Processing,SHIP00767
ORD-0749,01HQZS3AB446YGT89H89T4ZW63,9574-brk-9651,NA,Debit Card,2,2024-02-10T00:00:00Z,2024-02-10T09:00:00Z,Shipped,SHIP00856
ORD-0750,01HQZS3AEAY0505E0S36TJ2FXV,2130-djy-0035,NA,Credit Card,4,2024-02-17T00:00:00Z,2024-02-19T03:00:00Z,Processing,SHIP00991
ORD-0751,01HQZS39P3DARVE8A1P2VZVPG7,7013-smv-9960,NA,Debit Card,2,2024-02-23T00:00:00Z,2024-02-23T03:00:00Z,Cancelled,NA
ORD-0752,01HQZS3A5AB1WWWYK9Q2KPHERF,2969-cmd-8655,NA,NA,3,2024-02-20T00:00:00Z,2024-02-21T07:00:00Z,Pending Payment,NA
ORD-0753,01HQZS39M5YDD6XFANZ1ETWMT8,2183-bnm-4747,19fff31f-57b0-4f45-a083-c311054077ce,Gift Card,5,2024-02-23T00:00:00Z,2024-02-25T09:00:00Z,Processing,SHIP00571
ORD-0754,01HQZS39E4SQTDS3T424YTX44F,8716-cfp-4500,NA,Debit Card,4,2024-02-28T00:00:00Z,2024-02-28T20:00:00Z,Delivered,SHIP00458
ORD-0755,01HQZS38QJBCBRXYQCFV4SN48Q,2583-nlk-0805,NA,PayPal,3,2024-02-28T00:00:00Z,2024-02-28T01:00:00Z,Out for Delivery,SHIP00084
ORD-0756,01HQZS38WEDQXH6AW7MBAW6TFZ,7013-smv-9960,NA,NA,2,2024-02-05T00:00:00Z,2024-02-06T08:00:00Z,Pending Payment,NA
ORD-0757,01HQZS38X281N3C89KS61H3ZVS,4805-cpu-8275,NA,NA,1,2024-02-28T00:00:00Z,2024-02-29T23:00:00Z,Pending Payment,NA
ORD-0758,01HQZS38RX3DP4C776K8W3G24B,4919-dit-2935,NA,Credit Card,1,2024-02-22T00:00:00Z,2024-02-25T00:00:00Z,Cancelled,NA
ORD-0759,01HQZS3AB1SQJB3H733WD5FQ67,0640-ilw-8563,NA,Debit Card,5,2024-02-23T00:00:00Z,2024-02-24T00:00:00Z,Delivered,SHIP00841
ORD-0760,01HQZS3A60MK2C9GJEBKJ1T82V,0989-puw-7394,NA,NA,1,2024-02-01T00:00:00Z,2024-02-02T15:00:00Z,Pending Payment,NA
ORD-0761,01HQZS3ADAR9Z4QW94SJCE7WGJ,0981-nix-4408,e5e824f2-c33b-41d8-a223-32cb6938a6ab,Gift Card,2,2024-02-19T00:00:00Z,2024-02-21T01:00:00Z,Shipped,SHIP00922
ORD-0762,01HQZS38VP866REFGWD7JVN2RY,0989-puw-7394,NA,Credit Card,1,2024-02-04T00:00:00Z,2024-02-06T14:00:00Z,Delivered,SHIP00188
ORD-0763,01HQZS39E90ZAJ60EZQZW2D4GT,0640-ilw-8563,NA,NA,3,2024-02-18T00:00:00Z,2024-02-20T05:00:00Z,Pending Payment,NA
ORD-0764,01HQZS3A6G0XVEQ9MV1A99A1PR,8612-swk-4072,e93a2fa9-ca6a-460d-880e-17cf0a42238d,Gift Card,4,2024-02-17T00:00:00Z,2024-02-19T00:00:00Z,Shipped,SHIP00706
ORD-0765,01HQZS3AE4QHXSTDGVP00FH952,8535-oih-1501,NA,PayPal,4,2024-02-08T00:00:00Z,2024-02-10T18:00:00Z,Shipped,SHIP00976
ORD-0766,01HQZS39DMN8WYAP4086FZGP7A,1478-dkc-7267,NA,NA,4,2024-02-29T00:00:00Z,2024-02-29T18:00:00Z,Pending Payment,NA
ORD-0767,01HQZS39GX40794N4MMYEYRX99,2130-djy-0035,022e6ecb-7e3e-4423-9f6a-bdae192ea94b,Gift Card,3,2024-02-04T00:00:00Z,2024-02-05T04:00:00Z,Cancelled,NA
ORD-0768,01HQZS3A72WHNQVT800NKTXQ6S,2746-qzu-7414,48e3ba65-4145-4ea7-93dd-d08f13aa6ecc,Gift Card,1,2024-02-23T00:00:00Z,2024-02-25T15:00:00Z,Out for Delivery,SHIP00735
ORD-0769,01HQZS38MSWSKPSJ47RTE0Z30C,3183-hlz-0188,c7d72886-4631-44c5-bce9-f312d7240d76,Gift Card,2,2024-02-21T00:00:00Z,2024-02-23T12:00:00Z,Delivered,SHIP00024
ORD-0770,01HQZS3A5R7JWXW3Y842KDXXS1,5004-ezb-9817,NA,Debit Card,5,2024-02-21T00:00:00Z,2024-02-22T06:00:00Z,Out for Delivery,SHIP00681
ORD-0771,01HQZS39GX40794N4MMYEYRX99,1372-kfx-6860,NA,Credit Card,2,2024-02-10T00:00:00Z,2024-02-11T12:00:00Z,Cancelled,NA
ORD-0772,01HQZS39EGQ1606P9RMN3PXQ0P,2746-qzu-7414,NA,Credit Card,4,2024-02-16T00:00:00Z,2024-02-18T14:00:00Z,Cancelled,NA
ORD-0773,01HQZS38QVTXRTE5KZF8QXAVRH,1018-yyz-6226,e32e66e5-2c74-4f72-9405-04d9d5131975,Gift Card,4,2024-02-27T00:00:00Z,2024-02-28T22:00:00Z,Processing,SHIP00109
ORD-0774,01HQZS3AE36SXDAYSFRWCC3EDH,0125-sqt-6811,NA,Debit Card,2,2024-02-08T00:00:00Z,2024-02-08T02:00:00Z,Shipped,SHIP00965
ORD-0775,01HQZS3A72WHNQVT800NKTXQ6S,0125-sqt-6811,NA,Credit Card,3,2024-02-14T00:00:00Z,2024-02-16T20:00:00Z,Out for Delivery,SHIP00728
ORD-0776,01HQZS39MCNFGHS7MC9GTZ4HB9,9574-brk-9651,NA,Debit Card,4,2024-02-16T00:00:00Z,2024-02-18T04:00:00Z,Cancelled,NA
ORD-0777,01HQZS3AAYMQZDY54ZYMZQ8GYS,3417-zjy-8973,e89aed64-ceb9-404d-b8de-ba0cdf9ba7e8,Gift Card,3,2024-02-22T00:00:00Z,2024-02-23T08:00:00Z,Delivered,SHIP00833
ORD-0778,01HQZS3A6YSS03C1PYDB0JNFBA,0640-ilw-8563,ac18dd47-68fa-406f-936a-3288af570f0c,Gift Card,5,2024-02-25T00:00:00Z,2024-02-26T07:00:00Z,Out for Delivery,SHIP00716
ORD-0779,01HQZS39R51SVV41TZN1PHCRB4,1018-yyz-6226,b8923030-d1e4-4fd8-9756-3ba3392e1d73,Gift Card,3,2024-02-05T00:00:00Z,2024-02-07T06:00:00Z,Shipped,SHIP00650
ORD-0780,01HQZS3AEAY0505E0S36TJ2FXV,9897-mvb-8129,NA,Credit Card,3,2024-02-16T00:00:00Z,2024-02-16T09:00:00Z,Shipped,SHIP00986
ORD-0781,01HQZS3AE4QHXSTDGVP00FH952,2183-bnm-4747,NA,Debit Card,1,2024-02-25T00:00:00Z,2024-02-26T09:00:00Z,Out for Delivery,SHIP00978
ORD-0782,01HQZS39KHBQ4BPNM9MS85W6VA,4805-cpu-8275,NA,Debit Card,2,2024-02-11T00:00:00Z,2024-02-12T16:00:00Z,Cancelled,NA
ORD-0783,01HQZS39D985AD55EZ746WF0QR,8063-iwl-2754,NA,Debit Card,3,2024-02-15T00:00:00Z,2024-02-16T19:00:00Z,Processing,SHIP00391
ORD-0784,01HQZS3ACT7VQEQ9TRK3S38NSD,3047-avs-9648,af441454-36ae-4c27-bb2b-f2763cfe9627,Gift Card,3,2024-02-11T00:00:00Z,2024-02-12T18:00:00Z,Shipped,SHIP00909
ORD-0785,01HQZS38RHAP1J8EZHKCEGWT7E,9897-mvb-8129,NA,NA,3,2024-02-20T00:00:00Z,2024-02-22T06:00:00Z,Pending Payment,NA
ORD-0786,01HQZS38Q41N1V3BRC4WVPCE8R,7197-oxg-8083,NA,NA,5,2024-02-14T00:00:00Z,2024-02-16T02:00:00Z,Pending Payment,NA
ORD-0787,01HQZS38ME4HZH8JQN977RFTE8,4919-dit-2935,NA,PayPal,4,2024-02-09T00:00:00Z,2024-02-09T05:00:00Z,Out for Delivery,SHIP00012
ORD-0788,01HQZS38NM1G3K5K605GW27GF5,0981-nix-4408,8be0b303-ecc0-4d18-a454-09e44fdee962,Gift Card,2,2024-02-23T00:00:00Z,2024-02-24T11:00:00Z,Shipped,SHIP00040
ORD-0789,01HQZS3AB446YGT89H89T4ZW63,5560-fhk-6807,f8c5a75c-1cf7-410d-bdd4-875448ceb0fd,Gift Card,4,2024-02-04T00:00:00Z,2024-02-05T00:00:00Z,Processing,SHIP00860
ORD-0790,01HQZS38SFBRSN3RB2RGW5RKQR,3182-bjo-1551,NA,PayPal,5,2024-02-28T00:00:00Z,2024-02-29T04:00:00Z,Delivered,SHIP00154
ORD-0791,01HQZS38Z5N9EWH13VYQJ8BK9X,7013-smv-9960,NA,NA,1,2024-02-03T00:00:00Z,2024-02-05T13:00:00Z,Pending Payment,NA
ORD-0792,01HQZS3A8B99WSFARKSXWB5XR4,9988-aoi-8438,NA,PayPal,2,2024-02-01T00:00:00Z,2024-02-03T12:00:00Z,Delivered,SHIP00763
ORD-0793,01HQZS3A5R7JWXW3Y842KDXXS1,5747-sbn-8882,NA,NA,4,2024-02-23T00:00:00Z,2024-02-24T09:00:00Z,Pending Payment,NA
ORD-0794,01HQZS3A847JNKQM3H47SEA4CP,0981-nix-4408,NA,PayPal,2,2024-02-20T00:00:00Z,2024-02-20T16:00:00Z,Shipped,SHIP00752
ORD-0795,01HQZS3A60MK2C9GJEBKJ1T82V,9103-pfw-2928,ea25f0b0-03ea-410a-98e8-3a8eec3b998c,Gift Card,2,2024-02-06T00:00:00Z,2024-02-08T04:00:00Z,Processing,SHIP00691
ORD-0796,01HQZS3A72WHNQVT800NKTXQ6S,7013-smv-9960,NA,Debit Card,3,2024-02-21T00:00:00Z,2024-02-21T12:00:00Z,Out for Delivery,SHIP00734
ORD-0797,01HQZS38SFBRSN3RB2RGW5RKQR,5004-ezb-9817,NA,PayPal,3,2024-02-25T00:00:00Z,2024-02-27T12:00:00Z,Delivered,SHIP00158
ORD-0798,01HQZS3A5R7JWXW3Y842KDXXS1,3183-hlz-0188,NA,Credit Card,2,2024-02-12T00:00:00Z,2024-02-14T14:00:00Z,Out for Delivery,SHIP00677
ORD-0799,01HQZS39GFTYRBKGJZNARZ00QY,9600-jzo-7284,NA,Debit Card,1,2024-02-05T00:00:00Z,2024-02-05T07:00:00Z,Delivered,SHIP00536
ORD-0800,01HQZS38T570T4KMRA5WS6Y6AY,2746-qzu-7414,NA,Credit Card,5,2024-02-17T00:00:00Z,2024-02-19T15:00:00Z,Delivered,SHIP00176
ORD-0801,01HQZS38RX3DP4C776K8W3G24B,3182-bjo-1551,NA,Debit Card,2,2024-02-14T00:00:00Z,2024-02-14T11:00:00Z,Out for Delivery,SHIP00137
ORD-0802,01HQZS39E0N08BW659PGS5N72C,5907-img-0199,NA,NA,5,2024-02-03T00:00:00Z,2024-02-05T19:00:00Z,Pending Payment,NA
ORD-0803,01HQZS38RM856ZNM5P617RFM0W,0239-sss-2251,NA,PayPal,2,2024-02-27T00:00:00Z,2024-02-28T04:00:00Z,Processing,SHIP00131
ORD-0804,01HQZS3ACDJZD6QTEC132F7NSJ,9103-pfw-2928,NA,NA,3,2024-02-15T00:00:00Z,2024-02-17T03:00:00Z,Pending Payment,NA
ORD-0805,01HQZS38XFN9XMV488HRR2PRNZ,5534-fql-1567,NA,Debit Card,5,2024-02-29T00:00:00Z,2024-02-29T05:00:00Z,Out for Delivery,SHIP00261
ORD-0806,01HQZS3A98YQAJT8W2FG6CQXH2,5504-jsr-4763,daf16cd0-0e38-4771-af72-78dfea129788,Gift Card,4,2024-02-24T00:00:00Z,2024-02-25T08:00:00Z,Out for Delivery,SHIP00791
ORD-0807,01HQZS38ZDNERDCMWBHE93T6HW,4584-tdj-8833,NA,Debit Card,1,2024-02-29T00:00:00Z,2024-02-29T17:00:00Z,Out for Delivery,SHIP00312
ORD-0808,01HQZS39EGQ1606P9RMN3PXQ0P,2128-nbv-7952,NA,NA,4,2024-02-15T00:00:00Z,2024-02-15T10:00:00Z,Pending Payment,NA
ORD-0809,01HQZS38SYW9JTKG2X31JWW224,6895-qwg-9407,NA,Debit Card,3,2024-02-23T00:00:00Z,2024-02-23T14:00:00Z,Delivered,SHIP00162
ORD-0810,01HQZS38VHYD24F1VP0CYKGBND,4584-tdj-8833,b0f19604-df32-40d9-adbe-b732fad0622a,Gift Card,3,2024-02-04T00:00:00Z,2024-02-06T20:00:00Z,Cancelled,NA
ORD-0811,01HQZS3ACMRNXCXYEBVGYF4AH4,2128-nbv-7952,NA,Credit Card,1,2024-02-06T00:00:00Z,2024-02-07T20:00:00Z,Delivered,SHIP00905
ORD-0812,01HQZS39DJSQHXNYSYEYA1V1BF,9468-tdt-5532,a2139025-295b-4d6d-aa57-db2e733c12fc,Gift Card,3,2024-02-04T00:00:00Z,2024-02-05T23:00:00Z,Delivered,SHIP00409
ORD-0813,01HQZS3A6YSS03C1PYDB0JNFBA,9825-oll-3303,2e0f94b8-c3dc-482f-b5ed-14bbfa0de996,Gift Card,1,2024-02-23T00:00:00Z,2024-02-23T18:00:00Z,Delivered,SHIP00713
ORD-0814,01HQZS39FS52NS4NXF080CAZE9,8772-xef-9597,a832d4c8-4729-43c9-8fd5-c7ecd2f5c835,Gift Card,3,2024-02-11T00:00:00Z,2024-02-12T13:00:00Z,Cancelled,NA
ORD-0815,01HQZS39NTPRK044E5R6BW75E7,2333-eej-0339,d686c9b5-2b7b-4474-b9a4-859ffc5343cd,Gift Card,3,2024-02-15T00:00:00Z,2024-02-15T21:00:00Z,Cancelled,NA
ORD-0816,01HQZS3A6G0XVEQ9MV1A99A1PR,3183-hlz-0188,NA,PayPal,2,2024-02-01T00:00:00Z,2024-02-02T09:00:00Z,Out for Delivery,SHIP00703
ORD-0817,01HQZS38YBSDA3RJ0RT9AT3AA7,7416-fxi-4079,NA,Credit Card,4,2024-02-01T00:00:00Z,2024-02-02T01:00:00Z,Processing,SHIP00286
ORD-0818,01HQZS3AA5B6Q0ZGTDH6M8HP1G,4127-qla-0411,3c12cda8-d371-416a-8b6d-3df0c331169f,Gift Card,1,2024-02-12T00:00:00Z,2024-02-14T06:00:00Z,Delivered,SHIP00814
ORD-0819,01HQZS39GFTYRBKGJZNARZ00QY,2333-eej-0339,NA,Debit Card,2,2024-02-24T00:00:00Z,2024-02-24T07:00:00Z,Cancelled,NA
ORD-0820,01HQZS38SYW9JTKG2X31JWW224,2583-nlk-0805,92097e28-f3dd-49d5-9342-efc18fd3c0b9,Gift Card,2,2024-02-28T00:00:00Z,2024-02-28T20:00:00Z,Delivered,SHIP00167
ORD-0821,01HQZS39DSG9P5W8TA9C2TT93A,4895-nnr-6380,NA,Credit Card,2,2024-02-27T00:00:00Z,2024-02-28T04:00:00Z,Shipped,SHIP00433
ORD-0822,01HQZS3ACT7VQEQ9TRK3S38NSD,9643-ejb-9562,NA,PayPal,2,2024-02-02T00:00:00Z,2024-02-03T12:00:00Z,Cancelled,NA
ORD-0823,01HQZS38VP866REFGWD7JVN2RY,3835-may-3630,NA,NA,2,2024-02-20T00:00:00Z,2024-02-22T07:00:00Z,Pending Payment,NA
ORD-0824,01HQZS38XQRJRSHMAGT8ZB6JWR,9786-afp-1463,NA,Credit Card,3,2024-02-20T00:00:00Z,2024-02-22T11:00:00Z,Delivered,SHIP00275
ORD-0825,01HQZS39C4CP9WYFXBCMDF1MFP,3172-mkh-5592,154663be-0d08-4d0c-ac93-acbe4efda213,Gift Card,4,2024-02-02T00:00:00Z,2024-02-03T18:00:00Z,Shipped,SHIP00342
ORD-0826,01HQZS3AAV5SECZ0ENAEW3B6M2,8535-oih-1501,535dc38e-512f-4024-8b59-a7e35e019ab3,Gift Card,5,2024-02-19T00:00:00Z,2024-02-19T06:00:00Z,Delivered,SHIP00826
ORD-0827,01HQZS38WEDQXH6AW7MBAW6TFZ,9415-ujd-3311,NA,Credit Card,5,2024-02-14T00:00:00Z,2024-02-14T23:00:00Z,Out for Delivery,SHIP00202
ORD-0828,01HQZS39DJSQHXNYSYEYA1V1BF,5907-img-0199,11668a82-a50e-4c54-92f5-f2539e092fb2,Gift Card,1,2024-02-15T00:00:00Z,2024-02-16T05:00:00Z,Out for Delivery,SHIP00418
ORD-0829,01HQZS3A4PFHZCJBQ5JEN1Q9Y6,2128-nbv-7952,NA,Credit Card,5,2024-02-12T00:00:00Z,2024-02-14T14:00:00Z,Cancelled,NA
ORD-0830,01HQZS39P3DARVE8A1P2VZVPG7,5801-dny-6002,71a4b50a-e7f4-4a78-8412-b24daa7aa3ff,Gift Card,3,2024-02-01T00:00:00Z,2024-02-03T20:00:00Z,Delivered,SHIP00631
ORD-0831,01HQZS3A9MR2XV2FM0QJH2A70J,1018-yyz-6226,NA,NA,3,2024-02-15T00:00:00Z,2024-02-17T14:00:00Z,Pending Payment,NA
ORD-0832,01HQZS3A7SBWQ5J00MDQBSQZVM,3345-bxq-2562,NA,PayPal,2,2024-02-27T00:00:00Z,2024-02-29T01:00:00Z,Cancelled,NA
ORD-0833,01HQZS39NK41F0T57H37MHK116,8716-cfp-4500,ee24a94d-c73d-421d-aa2d-e383d2c8dffc,Gift Card,4,2024-02-17T00:00:00Z,2024-02-17T02:00:00Z,Out for Delivery,SHIP00595
ORD-0834,01HQZS39NWNM280ZX4PTT0SFT4,3047-avs-9648,NA,Debit Card,5,2024-02-17T00:00:00Z,2024-02-18T17:00:00Z,Shipped,SHIP00618
ORD-0835,01HQZS3A847JNKQM3H47SEA4CP,5907-img-0199,73c6705b-7eb9-4300-b1aa-0fac380a39e4,Gift Card,1,2024-02-19T00:00:00Z,2024-02-20T19:00:00Z,Out for Delivery,SHIP00756
ORD-0836,01HQZS39F451Z7XKPKDSFVC9XS,1478-dkc-7267,NA,Credit Card,5,2024-02-12T00:00:00Z,2024-02-13T05:00:00Z,Shipped,SHIP00494
ORD-0837,01HQZS38SYW9JTKG2X31JWW224,3448-zlg-3622,a3308508-50bc-4658-b721-aa3249246f2b,Gift Card,4,2024-02-02T00:00:00Z,2024-02-03T19:00:00Z,Processing,SHIP00170
ORD-0838,01HQZS38QSSJ1MYD0C10WENNF5,6331-fmm-8857,NA,Credit Card,5,2024-02-27T00:00:00Z,2024-02-27T15:00:00Z,Shipped,SHIP00098
ORD-0839,01HQZS3A6G0XVEQ9MV1A99A1PR,4679-svc-8606,NA,Credit Card,2,2024-02-07T00:00:00Z,2024-02-08T06:00:00Z,Shipped,SHIP00701
ORD-0840,01HQZS3AEAY0505E0S36TJ2FXV,2179-kqi-1903,NA,NA,5,2024-02-27T00:00:00Z,2024-02-27T01:00:00Z,Pending Payment,NA
ORD-0841,01HQZS3ADAR9Z4QW94SJCE7WGJ,9639-sot-9274,NA,Debit Card,5,2024-02-29T00:00:00Z,2024-03-01T01:00:00Z,Out for Delivery,SHIP00925
ORD-0842,01HQZS3AB1SQJB3H733WD5FQ67,9825-oll-3303,NA,Credit Card,2,2024-02-15T00:00:00Z,2024-02-17T18:00:00Z,Shipped,SHIP00840
ORD-0843,01HQZS3AA5B6Q0ZGTDH6M8HP1G,1621-tzo-6773,NA,Debit Card,2,2024-02-03T00:00:00Z,2024-02-03T11:00:00Z,Cancelled,NA
ORD-0844,01HQZS3A60MK2C9GJEBKJ1T82V,4127-qla-0411,NA,PayPal,1,2024-02-15T00:00:00Z,2024-02-16T09:00:00Z,Cancelled,NA
ORD-0845,01HQZS3AE36SXDAYSFRWCC3EDH,5546-xzt-7707,5077e487-5442-4155-aa77-3c5d6c44e96d,Gift Card,5,2024-02-13T00:00:00Z,2024-02-15T17:00:00Z,Out for Delivery,SHIP00971
ORD-0846,01HQZS38ME4HZH8JQN977RFTE8,0125-sqt-6811,NA,PayPal,5,2024-02-27T00:00:00Z,2024-02-29T13:00:00Z,Out for Delivery,SHIP00006
ORD-0847,01HQZS39DMN8WYAP4086FZGP7A,4584-tdj-8833,NA,PayPal,2,2024-02-05T00:00:00Z,2024-02-06T17:00:00Z,Delivered,SHIP00423
ORD-0848,01HQZS38NFAMVH5N51426R4G37,5504-jsr-4763,NA,Debit Card,1,2024-02-08T00:00:00Z,2024-02-10T22:00:00Z,Cancelled,NA
ORD-0849,01HQZS3AAYMQZDY54ZYMZQ8GYS,5560-fhk-6807,NA,PayPal,2,2024-02-15T00:00:00Z,2024-02-15T17:00:00Z,Delivered,SHIP00837
ORD-0850,01HQZS3ADNG53G44V6EN783QQD,6331-fmm-8857,NA,Credit Card,4,2024-02-29T00:00:00Z,2024-02-29T22:00:00Z,Processing,SHIP00954
ORD-0851,01HQZS3AF4X15137J7C9PECPT6,5801-dny-6002,NA,PayPal,2,2024-02-14T00:00:00Z,2024-02-16T02:00:00Z,Out for Delivery,SHIP00995
ORD-0852,01HQZS38XFN9XMV488HRR2PRNZ,2183-bnm-4747,be8bf109-52d9-46bb-9447-3020d368502e,Gift Card,1,2024-02-02T00:00:00Z,2024-02-03T07:00:00Z,Processing,SHIP00257
ORD-0853,01HQZS38WEDQXH6AW7MBAW6TFZ,2901-cyy-6826,NA,Debit Card,5,2024-02-04T00:00:00Z,2024-02-04T15:00:00Z,Out for Delivery,SHIP00212
ORD-0854,01HQZS38MN48X875MM6MARW11P,6933-gij-4050,NA,PayPal,3,2024-02-02T00:00:00Z,2024-02-04T04:00:00Z,Delivered,SHIP00018
ORD-0855,01HQZS38RX3DP4C776K8W3G24B,3172-mkh-5592,NA,NA,3,2024-02-01T00:00:00Z,2024-02-03T14:00:00Z,Pending Payment,NA
